ingresos_reportados
789.96
1508.48
2304.0
868.4
500.0
809.13
1892.51
1125.63
2430.0
1314.04
1470.0
951.14
1150.0
600.0
540.08
1000.0
2780.0
691.2
1995.0
2140.4
2270.71
906.0
959.0
1200.0
1259.0
1980.0
800.0
2000.0
765.48
6026.74
1863.0
535.02
610.52
2174.13
573.0
500.0
1912.9
2500.0
527.28
920.7
1000.0
590.76
575.0
693.68
4500.0
2780.0
1500.0
638.88
1015.0
602.08
4100.0
1500.0
3282.99
505.0
822.52
714.38
500.0
2875.0
2780.0
2487.0
716.86
3000.0
619.42
2000.0
745.4
1795.16
1031.0
2126.2
869.15
760.8
755.4
1631.0
1130.57
1500.0
2180.0
701.14
896.68
1863.83
1000.0
500.0
13250.0
726.42
1887.65
8887.66
8149.66
950.0
1635.0
540.0
3100.5
10452.72
1291.0
9034.45
900.0
4000.0
1578.6
1635.0
644.8
1088.1
1520.0
1500.0
2159.15
800.0
2009.0
528.9
620.98
2506.44
1750.0
610.97
661.43
2170.54
1036.08
991.0
1500.0
2316.52
2111.0
1100.0
2331.24
1861.02
1595.2
1500.0
1400.0
800.0
600.0
524.58
900.0
3000.0
1000.0
2704.4
868.5
2000.0
1800.0
1000.0
3600.0
1200.0
746.46
543.64
2201.56
550.0
755.0
1926.66
770.0
650.0
1270.78
856.0
1753.4
686.58
1550.0
800.0
6133.62
769.78
1396.72
1700.0
1597.74
500.0
4285.8
1708.6
905.0
1925.0
928.0
911.46
9465.0
619.93
741.16
800.0
4166.66
1200.0
569.06
689.5
1725.0
2000.0
2282.24
2405.5
500.0
1763.0
800.0
1000.0
678.49
609.96
3970.0
600.0
1086.94
800.0
800.0
507.12
3113.6
1946.78
1040.0
1498.32
690.64
1138.5
1000.0
2500.0
2795.83
2500.0
591.14
4200.0
1048.86
3000.0
621.52
1389.22
913.1
3677.04
3597.27
701.78
1255.0
1638.4
2247.5
2500.0
1000.0
2167.44
1800.0
1700.0
900.0
1294.4
1231.04
2269.47
2311.34
1020.0
1964.55
3445.6
571.2
1818.0
585.4
600.0
1500.0
1412.26
1250.0
577.44
1325.0
1560.0
1753.0
600.0
951.14
3000.0
1825.0
2200.0
902.68
709.27
2250.0
1350.0
4152.8
1525.0
949.8
800.0
789.4
1200.0
1500.0
1000.0
1418.74
600.0
2236.52
650.0
780.0
600.04
3000.0
852.62
1891.8
1500.0
800.0
36658.0
2000.0
619.84
633.88
721.0
7889.47
2088.21
6785.8
778.06
686.32
2163.06
500.0
4090.0
600.0
676.66
561.48
800.0
2000.0
4294.0
2000.0
5284.0
1952.0
1500.0
1500.0
2088.21
1520.0
2331.24
1581.0
537.28
2500.0
1500.0
2083.12
700.0
530.4
1442.5
2105.43
953.4
714.5
800.0
3110.0
1100.0
1500.0
1936.0
2782.95
1651.7
908.96
1500.0
600.0
1950.0
2426.0
3259.25
3812.4
2484.82
1000.0
1352.36
978.2
770.0
637.41
840.0
1200.0
913.16
916.14
1373.0
688.0
999999999.0
1175.0
1398.74
1980.0
500.0
889.92
1008.0
700.0
636.76
4708.14
800.0
1693.34
600.0
955.0
6302.66
966.78
2115.0
5000.0
2045.22
766.0
599.0
878.08
750.0
930.52
1587.84
2013.78
1186.74
545.82
2500.0
582.08
1638.4
2368.68
1550.0
1500.0
2200.0
3026.7
1946.87
1358.0
2242.86
1600.0
5711.66
1000.0
1656.0
2025.0
3500.0
808.02
1300.0
2500.0
705.0
598.0
613.0
727.82
2331.24
1000.0
966.0
20544.12
1365.0
1800.0
1872.14
522.84
1280.0
530.4
666.12
2159.56
2125.0
890.0
1262.0
573.92
1194.6
2410.73
592.8
1644.0
1629.0
750.0
1691.0
1190.2
3500.0
2867.8
923.52
558.86
4046.4
951.14
1125.0
3000.0
1641.4
648.9
1300.0
1437.45
1045.0
881.12
1166.84
2180.0
1850.0
2500.0
1310.72
600.0
2500.0
2000.0
2000.0
2500.0
600.0
1864.33
765.94
792.1
1857.54
2021.07
1500.0
1868.85
2096.0
619.84
15000.0
2068.43
1050.0
1581.0
684.0
1019.16
1200.0
25000.0
1257.06
1500.0
978.8
3367.0
844.6
2273.23
2218.5
683.84
690.0
850.0
797.42
3250.0
1709.82
946.0
1953.68
2096.88
1605.0
2580.0
2225.0
1285.0
900.0
950.0
739.81
715.0
1281.24
1125.0
1995.0
2156.8
1278.86
1340.0
703.16
955.0
2500.0
1872.15
572.06
6504.43
572.0
661.94
743.58
1208.9
900.0
950.0
801.74
1318.32
700.0
1257.9
979.0
815.0
1777.0
900.0
2426.0
2780.0
1064.2
2500.0
1020.0
1812.0
700.0
1300.0
1700.0
4569.44
1252.0
1793.0
2769.0
666.06
2500.0
1391.0
2000.0
886.0
800.0
516.4
600.0
1309.14
551.26
906.0
500.0
2020.0
650.0
810.9
1736.0
2500.0
1860.54
2629.0
1964.53
819.16
1777.52
617.34
721.38
1901.91
600.0
2048.72
800.0
1431.14
600.0
1225.0
2698.8
1285.0
982.0
901.24
1500.0
2200.0
1300.0
600.0
600.0
1110.79
1600.0
1626.2
2156.8
1559.8
2680.0
593.02
605.28
1200.0
2010.61
620.0
1724.0
598.36
600.0
762.12
1872.68
2678.0
1151.7
2132.0
4938.1
750.0
600.0
4294.0
1769.4
662.48
1899.5
1010.24
1999.82
2000.0
700.0
800.0
1962.75
964.34
855.56
2192.8
1200.0
900.0
1100.0
2000.0
756.0
1000.0
2780.0
563.52
1614.78
669.72
13449.17
1000.0
2000.0
1500.0
1573.26
600.0
3000.0
600.0
2156.8
872.18
688.16
1227.0
3367.0
650.0
1753.4
700.0
1187.54
583.38
1309.8
1500.0
1750.4
2780.0
5155.58
800.0
579.3
600.0
505.22
1174.0
3650.0
622.82
1727.4
1700.0
1857.1
1727.4
600.0
5000.0
600.0
2100.0
835.0
1000.0
5658.28
782.94
998.0
1022.93
1865.0
1109.16
604.18
1998.82
2135.0
1125.0
1069.11
1769.4
2180.0
571.82
2426.0
1924.4
1068.0
2180.0
1000.0
800.0
2000.0
1197.0
2200.0
974.03
750.0
687.49
3200.0
998.2
800.0
807.0
926.0
1200.0
1408.74
1293.08
4294.0
2020.0
726.6
4500.0
1808.8
3053.0
1500.0
843.8
1318.22
600.0
5740.0
2500.0
632.7
1200.0
1810.0
699.0
780.52
695.5
1500.0
1732.38
1314.06
996.0
744.8
717.84
1262.0
1800.0
900.0
1500.0
609.44
2000.0
819.53
3800.0
600.0
1400.0
3500.0
1100.0
1753.4
697.14
800.0
1089.0
700.0
2209.0
1100.0
600.0
1411.0
1520.0
2484.17
594.38
2135.0
1930.63
776.14
1500.0
1922.07
1273.0
771.0
2411.7
1168.0
2031.3
1638.4
754.0
46316.0
692.64
1314.0
750.0
1595.0
2426.0
1023.0
1350.4
2000.0
798.57
1100.0
2021.26
500.0
1061.44
2800.0
2125.8
600.0
706.36
2780.0
760.2
1753.4
1500.0
765.76
758.74
646.55
1259.14
1757.4
700.0
564.62
507.0
1910.51
1884.8
1285.0
616.78
1200.0
2289.94
935.0
1796.2
2092.2
3740.0
1106.8
650.0
1769.4
1410.0
525.8
776.82
3663.9
612.5
650.0
1624.5
601.76
657.6
1300.0
2140.6
1300.0
2172.15
614.36
671.0
626.08
2780.0
530.0
984.0
942.0
1711.0
3326.02
1756.0
650.0
1263.0
1725.0
980.74
622.0
1936.98
8258.0
820.0
950.0
3501.4
2039.16
1111.0
780.0
831.0
1295.0
2148.4
598.32
2195.2
1336.2
1339.8
1900.0
1606.96
2525.0
2994.98
850.0
550.0
900.0
1500.6
1460.0
750.0
1100.0
1249.0
1753.4
2331.24
775.68
550.0
620.0
637.14
800.0
3000.0
2000.0
701.98
747.8
1826.2
1952.83
902.2
1934.27
4294.0
3500.0
885.48
3804.62
2000.0
800.0
2415.12
1750.4
614.32
1250.0
1811.6
565.76
540.2
1478.25
753.34
2206.8
2192.8
571.58
664.41
2081.97
1250.0
705.0
2738.0
6788.87
2140.4
2011.22
1000.0
743.8
572.28
680.16
533.86
1472.0
2000.0
2002.09
9850.63
1000.0
1500.0
2030.3
1500.0
600.0
1200.0
500.0
1633.0
504.14
500.0
2300.0
1925.0
3074.6
1282.0
2200.0
4407.2
690.7
1603.0
2000.0
1222.0
696.28
1373.66
500.0
1224.0
1917.6
2202.91
2080.1
988.0
2131.8
2034.05
2500.0
500.0
1141.18
2105.45
2583.0
1273.98
665.82
1276.4
1100.0
1972.15
2009.82
2070.18
1331.0
900.0
827.12
3340.0
1092.52
1350.0
700.0
542.36
1600.0
1695.12
3544.84
2620.72
5000.0
2192.8
2055.8
2300.0
2125.0
585.0
634.24
934.0
745.0
2500.0
615.18
2180.0
3886.74
879.0
2050.0
575.8
1697.4
850.0
2780.0
1591.0
2063.2
1872.68
1532.24
762.0
6174.19
539.0
936.0
1782.0
1494.4
3340.0
2185.0
600.0
794.24
1000.0
1753.4
1500.0
1997.95
1865.0
2782.99
638.1
2039.8
1200.0
1200.0
600.0
585.0
1314.86
1606.0
1565.0
1954.62
572.5
1991.16
665.6
2271.08
2227.21
900.0
2525.0
750.0
1100.0
1176.58
550.0
1261.75
700.0
1200.0
1460.0
920.7
1335.0
900.0
1000.0
1200.0
2500.0
689.66
548.76
600.0
1486.26
1362.78
580.0
600.0
1889.9
1805.54
1325.0
536.72
1756.0
1998.16
1463.0
500.0
1376.0
750.0
650.0
3854.93
1782.4
900.0
2580.0
910.0
1500.0
1000.0
620.46
850.0
1974.72
2099.53
2000.0
946.0
1400.0
1700.0
800.0
1993.0
500.0
618.3
540.32
515.0
2512.0
1785.76
1267.19
1581.0
4256.5
900.0
1106.3
600.0
3701.99
900.0
750.0
1300.0
2830.0
600.0
3048.0
1200.0
2042.8
1464.96
1000.0
2000.0
1249.36
2500.0
520.0
592.28
1314.0
650.22
2800.0
1295.88
2185.6
716.0
874.67
1272.0
769.18
1200.0
1427.0
1000.0
1200.0
823.84
1446.6
1185.88
1000.0
700.0
1986.71
1769.4
634.4
1231.0
995.96
2300.0
917.57
2135.38
1962.16
1852.5
700.5
1455.2
1069.98
1775.0
516.08
1001.34
2000.0
2038.0
1200.0
650.0
1350.0
750.0
1928.32
519.38
1213.0
1850.0
1968.32
700.0
1513.0
1572.4
1345.0
759.9
721.75
600.0
3425.4
800.0
1636.0
2380.0
1400.0
2142.0
759.52
1237.66
3875.0
2400.0
608.98
2068.6
650.0
1000.0
991.0
1343.8
826.94
1368.0
1100.0
500.0
1000.0
800.0
900.0
1225.0
2580.0
600.0
865.7
1490.97
549.48
1000.0
4889.17
580.9
700.0
1578.0
2900.0
662.46
1690.0
1810.0
1235.4
940.4
775.0
750.0
1610.0
886.24
855.0
700.0
2740.0
1625.0
800.0
689.72
2000.0
750.0
2150.66
1000.0
1377.0
1997.42
1448.0
2500.0
1320.18
520.0
1400.0
800.0
1611.0
2000.0
4294.0
2000.0
1500.0
685.8
1097.0
752.88
2010.0
508.34
545.27
2218.3
900.0
1325.0
2197.28
1501.0
2053.16
1725.0
796.66
1280.86
1398.75
750.0
1940.0
1285.0
600.0
2135.0
3800.0
600.0
503.64
2131.8
1000.0
695.22
1375.0
2934.0
1600.0
4240.0
852.0
1648.0
1388.0
600.0
2000.0
5415.86
2028.53
600.0
4294.0
598.26
1541.66
986.0
1666.6
582.0
650.0
500.0
600.0
710.16
1410.0
1200.0
2958.33
1982.31
668.8
793.0
1563.8
3663.97
2000.0
900.0
2015.69
888.36
1464.02
519.46
1398.75
2000.0
1813.0
1200.0
983.33
1120.0
6378.42
1640.46
730.0
1947.81
1500.0
1377.0
1572.4
800.0
735.54
6430.62
628.0
2025.0
827.6
2500.0
2500.0
875.0
4294.0
1900.0
806.0
746.0
1956.96
564.7
700.0
1400.0
800.0
1037.0
2500.0
790.0
1477.44
814.0
960.0
1391.27
1000.0
1531.0
2525.02
1500.0
600.0
1500.0
2000.0
2180.0
1125.0
2215.0
1140.0
1478.72
1876.1
2271.89
800.0
2020.0
709.37
1071.05
500.0
3400.0
2946.8
2156.8
819.28
1000.0
535.42
1912.0
2542.26
2259.24
2701.0
3932.24
4590.0
2071.0
2912.0
3375.0
897.79
1019.68
3298.0
1073.6
1125.0
718.74
700.0
2580.0
900.0
750.0
550.0
818.62
1976.79
73412.0
928.0
1113.7
1230.0
813.2
3000.0
1322.0
600.0
2426.0
1285.0
6460.45
1747.2
948.04
1700.0
2031.0
930.0
909.46
630.5
2079.0
1686.53
1800.0
1199.0
1862.75
1865.0
855.0
718.0
1800.0
731.1
900.0
1000.0
898.0
648.96
550.0
1168.0
750.0
1250.0
855.0
3500.0
600.0
600.0
3565.88
1750.0
600.0
1820.4
1865.0
1400.0
547.74
1291.0
2006.28
688.3
1851.58
800.0
1727.4
1516.14
600.0
500.0
1450.0
1282.0
7240.0
950.0
1814.21
600.0
1500.0
950.0
950.0
710.83
1500.0
2000.0
2355.68
1079.18
3300.0
1980.21
853.5
1033.66
750.0
1987.52
1381.8
576.62
549.56
1500.0
900.0
675.0
725.0
3499.58
624.6
926.0
625.0
1610.0
1898.54
2181.8
701.0
1877.37
950.0
585.28
1224.0
730.94
2031.89
1264.28
2110.88
1925.0
700.0
2614.0
850.0
600.0
757.04
718.74
8200.0
1280.86
1253.7
1300.0
2756.0
806.82
933.96
2135.0
578.44
1140.0
685.0
35976.12
1485.0
1500.0
2165.15
775.0
1385.28
570.0
3259.5
900.0
568.0
2611.6
791.69
1769.4
520.0
1813.0
600.0
10707.9
1319.6
1130.6
1255.16
800.0
3000.0
681.78
1000.0
749.1
2375.06
532.46
1000.0
1769.4
1040.0
3000.0
2289.0
1813.4
1591.0
801.0
3000.0
1701.04
750.38
500.15
1400.0
800.0
1865.0
703.24
823.12
600.0
1533.0
1020.0
3300.0
1010.0
1801.16
2000.57
1635.0
4988.1
1337.5
2448.34
600.0
938.42
1261.48
1460.0
593.0
1638.4
850.0
1917.42
2518.5
810.0
800.0
690.42
700.0
500.0
1161.0
900.0
718.64
669.94
2162.67
2174.65
2074.7
594.88
952.98
806.96
608.58
598.81
1607.53
2769.94
600.0
500.0
950.0
2800.0
830.0
1832.4
1704.8
935.0
768.5
2124.88
3296.0
800.0
2147.47
2140.33
950.0
888.0
1100.0
644.17
750.0
500.0
2225.0
4000.0
2040.0
557.67
1426.0
2227.53
1809.4
1376.0
2130.66
898.38
2101.77
1550.0
1752.0
7363.47
1406.0
1359.6
701.54
1962.75
558.8
710.3
2780.0
1474.0
1319.44
5500.0
800.0
2430.4
2426.0
500.0
667.68
4254.8
1000.0
2500.0
725.91
1500.0
4000.0
1832.0
600.0
1753.4
660.0
1654.0
567.0
557.44
3536.0
529.08
2000.0
500.0
1301.0
1225.96
803.32
1000.0
1867.76
530.4
1212.2
1585.0
650.0
2248.05
1291.0
947.84
2837.0
1700.0
2200.0
690.91
2120.13
800.0
800.0
1015.0
1623.28
1625.0
1769.4
1400.0
557.76
650.0
1312.2
600.0
1719.1
563.4
1168.5
1273.02
2946.8
1500.0
581.96
2262.3
860.5
500.0
710.24
830.0
500.0
1298.0
1180.0
2000.0
5000.0
1250.0
852.0
2000.0
1200.0
1246.0
775.0
1380.0
2200.0
500.0
748.92
1943.24
1000.0
500.0
681.0
9329.16
1982.31
758.36
800.0
650.0
1700.0
889.0
1800.0
1719.1
700.0
500.0
1425.0
1060.24
1200.0
700.0
1194.6
600.0
2156.8
2600.0
797.0
6562.0
1350.0
1500.0
2039.17
753.11
833.0
2780.0
1267.6
500.0
951.77
1000.0
1000.0
1130.0
2037.08
750.0
3367.0
900.0
1271.04
2015.69
1000.0
624.0
570.0
700.0
2600.0
624.0
6099.94
600.0
816.67
2160.0
902.0
907.18
1200.0
750.0
960.0
850.0
2139.8
600.0
1800.0
1438.2
1652.0
1680.0
1000.0
1727.4
4000.0
1550.0
1460.0
600.0
1585.0
2000.0
2037.61
1708.9
600.0
2000.0
677.11
752.3
1993.88
1952.54
3000.0
500.0
1903.47
516.54
600.0
2250.15
1895.0
3749.0
1800.0
1200.0
1500.0
593.66
975.0
1188.0
1030.0
550.0
938.42
1821.3
1185.0
2500.0
500.0
2085.64
850.0
2100.0
600.0
635.88
685.0
3000.0
951.0
710.0
1285.0
1776.16
900.0
2056.0
1017.0
687.5
2135.0
1134.59
667.52
1212.0
700.0
750.68
1644.0
4745.0
1000.0
1435.0
1840.83
1800.0
2564.0
2000.0
800.0
832.52
529.82
1000.0
515.0
600.0
900.0
599.36
1962.0
1089.76
1040.0
903.98
722.64
700.0
1177.0
2218.5
1887.19
620.32
600.0
850.0
1400.0
1000.0
605.28
787.74
800.0
610.0
3300.01
675.93
1210.78
1995.0
3500.0
821.36
1953.66
620.0
1781.58
700.0
1500.0
1000.0
1727.4
542.28
1100.0
956.9
1399.0
950.0
1300.0
750.0
951.0
800.5
1923.82
1500.0
699.76
644.8
584.48
550.0
1625.0
932.5
1862.23
2148.9
2100.0
2485.84
1325.0
1922.72
1500.0
2331.24
4800.0
700.0
1638.1
2340.11
500.0
1678.31
993.12
1568.2
1093.0
2723.2
2463.76
600.0
2108.5
1175.16
599.04
4293.0
960.0
2218.5
662.48
1500.0
586.06
516.68
625.0
1398.0
800.62
1700.0
1535.0
840.0
1679.14
2520.0
1987.22
1635.0
1166.84
1929.1
2000.0
1472.0
700.0
1000.0
2105.86
800.0
600.0
800.0
5916.21
1650.0
2426.0
828.84
804.4
653.0
2000.0
1000.0
1597.6
950.0
660.16
1251.02
1800.0
781.12
1049.0
1376.2
3327.75
592.8
1862.75
1256.0
1334.2
854.0
2500.0
846.74
1100.0
852.0
5262.06
818.18
2600.0
1595.2
6053.9
2351.28
1260.0
1325.01
2090.85
902.66
900.0
1500.0
800.0
509.2
1888.32
500.0
752.1
1207.4
1200.0
666.72
3500.0
1985.22
1226.0
800.0
5026.36
600.0
1285.0
1635.0
650.0
700.0
2135.0
518.48
4141.0
1150.0
550.0
2800.0
1540.0
600.0
648.64
540.0
2076.46
8481.0
668.16
2600.0
608.04
1000.0
795.58
1600.0
533.0
800.0
600.0
600.0
600.0
1020.0
566.82
690.0
2558.56
1091.0
3500.0
2000.0
801.0
3000.0
600.0
1794.37
950.0
3200.0
1799.94
1900.0
1426.78
647.48
900.0
2580.0
1414.6
1975.0
881.12
502.9
600.0
1440.0
3742.0
2315.84
991.0
2000.0
850.0
2218.5
3809.87
1595.2
1780.0
1600.0
809.19
2580.0
720.0
1543.0
727.0
1040.7
2000.0
600.0
2627.85
1995.0
1660.47
1500.0
1110.74
856.4
1200.0
650.0
900.0
600.0
500.0
530.4
1006.0
1630.0
1889.9
1902.43
3200.0
696.74
590.0
892.76
3048.0
1907.14
1618.93
644.41
553.9
751.5
1200.0
827.3
1402.0
700.0
734.38
722.0
1898.76
850.0
669.83
1165.6
600.0
533.6
500.0
840.0
1954.4
1950.0
3154.92
550.0
1230.0
1424.0
910.34
2370.92
1903.61
2375.0
1246.12
3000.0
696.14
2420.83
1810.0
804.0
1412.26
3264.65
767.66
677.02
890.0
600.0
862.14
898.8
588.49
2500.0
6465.9
700.0
800.0
1500.0
1800.0
759.36
1464.73
900.0
600.0
936.2
2172.8
1500.0
500.0
1000.0
1940.0
3824.16
3000.0
3100.0
900.0
550.0
2655.49
615.52
1000.0
1200.0
815.05
2403.01
1594.6
1018.07
2640.0
1408.76
2213.59
2015.0
1320.0
855.0
1040.0
1418.74
2125.0
843.58
1800.0
2200.0
536.64
950.0
1000.0
3060.0
2585.06
613.94
712.3
4234.53
2500.0
4294.0
500.0
1200.0
1666.66
800.0
2501.0
755.08
1300.0
2000.0
5298.0
4270.28
2193.88
558.26
1000.0
725.1
2459.77
990.25
2200.0
700.0
600.0
769.02
2750.5
976.0
2000.0
1446.36
2029.58
500.0
1460.0
4679.44
531.0
800.0
627.0
1000.0
735.72
1200.0
550.0
899.04
1387.02
519.94
900.0
1761.6
2059.2
1398.0
1260.0
1092.0
1964.53
3000.0
7904.39
800.0
854.42
589.96
530.4
2472.0
1460.0
2090.31
600.0
619.55
565.0
600.0
1106.64
7323.42
1963.49
967.0
1000.0
929.68
3338.72
700.0
2128.4
1500.0
1500.0
4180.0
1029.3
2180.0
2368.31
580.3
1023.0
2780.0
3978.44
2862.0
831.0
3683.68
2000.0
500.0
2029.83
861.9
1500.0
1800.0
700.0
2299.5
1700.0
1255.0
500.0
1832.0
1300.0
4294.0
1000.0
2000.0
3242.62
1000.0
1200.0
825.21
1000.0
1093.0
1928.52
1200.0
1300.0
710.76
1918.14
1933.55
600.0
900.2
1747.0
1200.0
700.0
1170.0
1635.0
1100.0
825.0
3000.0
1678.31
779.82
1020.0
1000.0
1310.0
720.0
700.0
1398.74
917.08
2592.52
1059.24
550.0
1585.0
4898.0
2261.65
2700.0
5000.0
587.94
1601.0
945.0
1778.86
1595.2
1140.0
1000.0
977.63
3000.0
500.0
1973.42
1200.0
678.36
1865.0
1939.26
750.54
600.0
653.12
875.0
6613.0
2457.29
1611.0
500.0
500.0
1500.0
1143.72
1529.33
1110.7
701.52
1000.0
850.0
1071.2
1073.5
553.44
836.24
3500.0
1011.76
1732.2
2426.0
587.06
762.24
1857.1
2302.12
503.51
1746.6
500.0
933.42
650.0
5583.06
2899.67
2512.27
846.0
1000.0
3604.16
1595.2
599.04
1558.0
2500.0
1030.56
1929.34
770.0
800.0
1986.43
2780.0
2380.0
997.04
1600.0
600.0
1783.5
1819.4
810.0
625.0
500.0
650.0
500.0
1900.0
955.5
532.0
1446.14
864.34
799.62
2580.0
6724.44
2500.0
1398.75
2076.0
700.0
2039.82
650.0
580.42
2295.18
2650.0
650.0
1867.97
1190.0
3938.13
1500.0
700.0
600.0
700.0
541.1
700.0
1768.2
800.0
1400.0
1000.0
780.0
1900.95
5000.0
3000.0
1400.0
875.0
2020.3
668.16
1025.0
731.0
1585.0
660.0
800.0
1571.8
950.0
1500.0
3342.42
3300.0
615.0
632.36
584.48
902.0
900.0
554.0
1859.4
766.98
600.0
2089.22
919.4
1017.84
2243.68
825.04
1886.77
1864.84
1500.0
3500.0
2000.0
740.03
2000.0
1200.0
2491.36
520.0
1398.74
2500.0
1100.0
3565.0
2298.54
700.0
782.74
1251.3
1391.0
1225.06
1500.0
1100.0
500.0
2200.0
2250.0
1864.58
3000.0
1792.4
2093.95
2750.79
1839.08
825.48
600.0
3200.0
2051.68
4462.0
2199.22
1855.0
1872.67
4294.0
2155.08
2000.0
2030.64
1852.83
1280.0
650.0
500.0
2078.3
1566.92
2780.0
800.0
619.36
1504.18
606.9
600.0
1050.0
2618.0
1034.64
682.84
1793.64
773.76
900.0
600.0
2319.0
1225.0
